count;year;gender_event;gender_athlete;event;type;family_name_ok;given_name_ok;country;continent;country_career;athlete_ok;medal
11419;1998;Men;Men;100m Freestyle;Individual;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Silver
11420;1998;Men;Men;100m Freestyle;Individual;Froelander;Lars;SWE;Europe;SWE;Lars Froelander (SWE);Bronze
11517;1998;Men;Men;4 x 200m Freestyle;Relay;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Gold
11518;1998;Men;Men;4 x 200m Freestyle;Relay;Hackett;Grant;AUS;Oceania;AUS;Grant Hackett (AUS);Gold
11519;1998;Men;Men;4 x 200m Freestyle;Relay;Thorpe;Ian;AUS;Oceania;AUS;Ian Thorpe (AUS);Gold
11520;1998;Men;Men;4 x 200m Freestyle;Relay;Kowalski;Daniel;AUS;Oceania;AUS;Daniel Kowalski (AUS);Gold
11521;1998;Men;Men;4 x 200m Freestyle;Relay;van den Hoogenband;Pieter;NED;Europe;NED;Pieter van den Hoogenband (NED);Silver
11522;1998;Men;Men;4 x 200m Freestyle;Relay;van der Zijden;Mark;NED;Europe;NED;Mark van der Zijden (NED);Silver
11523;1998;Men;Men;4 x 200m Freestyle;Relay;Zuijdweg;Martijn;NED;Europe;NED;Martijn Zuijdweg (NED);Silver
11524;1998;Men;Men;4 x 200m Freestyle;Relay;Wouda;Marcel;NED;Europe;NED;Marcel Wouda (NED);Silver
11525;1998;Men;Men;4 x 200m Freestyle;Relay;Palmer;Paul;GBR;Europe;GBR;Paul Palmer (GBR);Bronze
11526;1998;Men;Men;4 x 200m Freestyle;Relay;Meadows;Gavin;GBR;Europe;GBR;Gavin Meadows (GBR);Bronze
11527;1998;Men;Men;4 x 200m Freestyle;Relay;Clayton;Andrew;GBR;Europe;GBR;Andrew Clayton (GBR);Bronze
11528;1998;Men;Men;4 x 200m Freestyle;Relay;Salter;James;GBR;Europe;GBR;James Salter (GBR);Bronze
11552;1998;Men;Men;4 x 200m Freestyle;Relay;Rogis;Anthony;AUS;Oceania;AUS;Anthony Rogis (AUS);Gold
11563;1998;Men;Men;4 x 200m Freestyle;Relay;Stevens;Mark;GBR;Europe;GBR;Mark Stevens (GBR);Bronze
11566;1998;Men;Men;4 x 200m Freestyle;Relay;Wennekes;Bas Ido;NED;Europe;NED;Bas Ido Wennekes (NED);Silver
11567;1998;Men;Men;4 x 200m Freestyle;Relay;Kenkhuis;Johan;NED;Europe;NED;Johan Kenkhuis (NED);Silver
11597;1998;Men;Men;4 x 100m Medley;Relay;Welsh;Matt;AUS;Oceania;AUS;Matt Welsh (AUS);Gold
11598;1998;Men;Men;4 x 100m Medley;Relay;Rogers;Phil;AUS;Oceania;AUS;Phil Rogers (AUS);Gold
11599;1998;Men;Men;4 x 100m Medley;Relay;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Gold
11600;1998;Men;Men;4 x 100m Medley;Relay;Fydler;Chris;AUS;Oceania;AUS;Chris Fydler (AUS);Gold
11601;1998;Men;Men;4 x 100m Medley;Relay;Krayzelburg;Lenny;USA;America;USA;Lenny Krayzelburg (USA);Silver
11602;1998;Men;Men;4 x 100m Medley;Relay;Grote;Kurt;USA;America;USA;Kurt Grote (USA);Silver
11603;1998;Men;Men;4 x 100m Medley;Relay;Walker;Neil;USA;America;USA;Neil Walker (USA);Silver
11604;1998;Men;Men;4 x 100m Medley;Relay;Hall;Gary;USA;America;USA;Gary Hall (USA);Silver
11605;1998;Men;Men;4 x 100m Medley;Relay;Czene;Attila;HUN;Europe;HUN;Attila Czene (HUN);Bronze
11606;1998;Men;Men;4 x 100m Medley;Relay;Rozsa;Norbert;HUN;Europe;HUN;Norbert Rozsa (HUN);Bronze
11607;1998;Men;Men;4 x 100m Medley;Relay;Horvath;Peter;HUN;Europe;HUN;Peter Horvath (HUN);Bronze
11608;1998;Men;Men;4 x 100m Medley;Relay;Zubor;Attila;HUN;Europe;HUN;Attila Zubor (HUN);Bronze
11631;1998;Men;Men;4 x 100m Medley;Relay;Huegill;Geoff;AUS;Oceania;AUS;Geoff Huegill (AUS);Gold
11642;1998;Men;Men;4 x 100m Medley;Relay;Linn;Jeremy;USA;America;USA;Jeremy Linn (USA);Silver
11643;1998;Men;Men;4 x 100m Medley;Relay;Hargis;John;USA;America;USA;John Hargis (USA);Silver
11644;1998;Men;Men;4 x 100m Medley;Relay;Tucker;Scott;USA;America;USA;Scott Tucker (USA);Silver
11693;1998;Men;Men;200m Freestyle;Individual;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Gold
11694;1998;Men;Men;200m Freestyle;Individual;Rosolino;Massimiliano;ITA;Europe;ITA;Massimiliano Rosolino (ITA);Silver
11695;1998;Men;Men;200m Freestyle;Individual;van den Hoogenband;Pieter;NED;Europe;NED;Pieter van den Hoogenband (NED);Bronze
11775;1998;Men;Men;400m Freestyle;Individual;Thorpe;Ian;AUS;Oceania;AUS;Ian Thorpe (AUS);Gold
11776;1998;Men;Men;400m Freestyle;Individual;Hackett;Grant;AUS;Oceania;AUS;Grant Hackett (AUS);Silver
11777;1998;Men;Men;400m Freestyle;Individual;Palmer;Paul;GBR;Europe;GBR;Paul Palmer (GBR);Bronze
11830;1998;Men;Men;1500m Freestyle;Individual;Hackett;Grant;AUS;Oceania;AUS;Grant Hackett (AUS);Gold
11831;1998;Men;Men;1500m Freestyle;Individual;Brembilla;Emiliano;ITA;Europe;ITA;Emiliano Brembilla (ITA);Silver
11832;1998;Men;Men;1500m Freestyle;Individual;Kowalski;Daniel;AUS;Oceania;AUS;Daniel Kowalski (AUS);Bronze
11864;1998;Men;Men;100m Backstroke;Individual;Krayzelburg;Lenny;USA;America;USA;Lenny Krayzelburg (USA);Gold
11865;1998;Men;Men;100m Backstroke;Individual;Versfeld;Mark;CAN;America;CAN;Mark Versfeld (CAN);Silver
11866;1998;Men;Men;100m Backstroke;Individual;Theloke;Stev;GER;Europe;GER;Stev Theloke (GER);Bronze
11931;1998;Men;Men;200m Backstroke;Individual;Krayzelburg;Lenny;USA;America;USA;Lenny Krayzelburg (USA);Gold
11932;1998;Men;Men;200m Backstroke;Individual;Braun;Ralf;GER;Europe;GER;Ralf Braun (GER);Silver
11933;1998;Men;Men;200m Backstroke;Individual;Versfeld;Mark;CAN;America;CAN;Mark Versfeld (CAN);Bronze
11983;2001;Women;Women;50m Freestyle;Individual;de Bruijn;Inge;NED;Europe;NED;Inge de Bruijn (NED);Gold
11984;2001;Women;Women;50m Freestyle;Individual;Alshammar;Therese;SWE;Europe;SWE;Therese Alshammar (SWE);Silver
11985;2001;Women;Women;50m Freestyle;Individual;Voelker;Sandra;GER;Europe;GER;Sandra Voelker (GER);Bronze
12070;2001;Women;Women;100m Freestyle;Individual;de Bruijn;Inge;NED;Europe;NED;Inge de Bruijn (NED);Gold
12071;2001;Women;Women;100m Freestyle;Individual;Meissner;Katrin;GER;Europe;GER;Katrin Meissner (GER);Silver
12072;2001;Women;Women;100m Freestyle;Individual;Voelker;Sandra;GER;Europe;GER;Sandra Voelker (GER);Bronze
12154;2001;Women;Women;200m Freestyle;Individual;Rooney;Giaan;AUS;Oceania;AUS;Giaan Rooney (AUS);Gold
12155;2001;Women;Women;200m Freestyle;Individual;Yang;Yu;CHN;Asia;CHN;Yu Yang (CHN);Silver
12156;2001;Women;Women;200m Freestyle;Individual;Potec;Camelia;ROU;Europe;ROU;Camelia Potec (ROU);Bronze
12223;2001;Women;Women;400m Freestyle;Individual;Klochkova;Yana;UKR;Europe;UKR;Yana Klochkova (UKR);Gold
12224;2001;Women;Women;400m Freestyle;Individual;Poll;Claudia;CRC;America;CRC;Claudia Poll (CRC);Silver
12225;2001;Women;Women;400m Freestyle;Individual;Stockbauer;Hannah;GER;Europe;GER;Hannah Stockbauer (GER);Bronze
12272;2001;Women;Women;800m Freestyle;Individual;Stockbauer;Hannah;GER;Europe;GER;Hannah Stockbauer (GER);Gold
12273;2001;Women;Women;800m Freestyle;Individual;Munz;Diana;USA;America;USA;Diana Munz (USA);Silver
12274;2001;Women;Women;800m Freestyle;Individual;Sandeno;Kaitlin;USA;America;USA;Kaitlin Sandeno (USA);Bronze
12304;2001;Women;Women;1500m Freestyle;Individual;Stockbauer;Hannah;GER;Europe;GER;Hannah Stockbauer (GER);Gold
12305;2001;Women;Women;1500m Freestyle;Individual;Rigamonti;Flavia;SUI;Europe;SUI;Flavia Rigamonti (SUI);Silver
12306;2001;Women;Women;1500m Freestyle;Individual;Munz;Diana;USA;America;USA;Diana Munz (USA);Bronze
12338;2001;Women;Women;50m Backstroke;Individual;Cope;Haley;USA;America;USA;Haley Cope (USA);Gold
12339;2001;Women;Women;50m Backstroke;Individual;Buschschulte;Antje;GER;Europe;GER;Antje Buschschulte (GER);Silver
12340;2001;Women;Women;50m Backstroke;Individual;Coughlin;Natalie;USA;America;USA;Natalie Coughlin (USA);Bronze
12406;2001;Women;Women;100m Backstroke;Individual;Coughlin;Natalie;USA;America;USA;Natalie Coughlin (USA);Gold
12407;2001;Women;Women;100m Backstroke;Individual;Mocanu;Diana;ROU;Europe;ROU;Diana Mocanu (ROU);Silver
12408;2001;Women;Women;100m Backstroke;Individual;Buschschulte;Antje;GER;Europe;GER;Antje Buschschulte (GER);Bronze
12472;2001;Women;Women;200m Backstroke;Individual;Mocanu;Diana;ROU;Europe;ROU;Diana Mocanu (ROU);Gold
12473;2001;Women;Women;200m Backstroke;Individual;Komarova;Stanislava;RUS;Europe;RUS;Stanislava Komarova (RUS);Silver
12474;2001;Women;Women;200m Backstroke;Individual;Fargus;Joanna;AUS;Oceania;AUS;Joanna Fargus (AUS);Bronze
12529;2001;Women;Women;50m Breaststroke;Individual;Luo;Xuejuan;CHN;Asia;CHN;Xuejuan Luo (CHN);Gold
12530;2001;Women;Women;50m Breaststroke;Individual;Kowal;Kristy;USA;America;USA;Kristy Kowal (USA);Silver
12531;2001;Women;Women;50m Breaststroke;Individual;Baker;Zoe;GBR;Europe;GBR, NZL;Zoe Baker (GBR, NZL);Bronze
12592;2001;Women;Women;100m Breaststroke;Individual;Luo;Xuejuan;CHN;Asia;CHN;Xuejuan Luo (CHN);Gold
12593;2001;Women;Women;100m Breaststroke;Individual;Jones;Leisel;AUS;Oceania;AUS;Leisel Jones (AUS);Silver
12594;2001;Women;Women;100m Breaststroke;Individual;Kovacs;Agnes;HUN;Europe;HUN;Agnes Kovacs (HUN);Bronze
12658;2001;Women;Women;200m Breaststroke;Individual;Kovacs;Agnes;HUN;Europe;HUN;Agnes Kovacs (HUN);Gold
12659;2001;Women;Women;200m Breaststroke;Individual;Qi;Hui;CHN;Asia;CHN;Hui Qi (CHN);Silver
12660;2001;Women;Women;200m Breaststroke;Individual;Luo;Xuejuan;CHN;Asia;CHN;Xuejuan Luo (CHN);Bronze
12715;2001;Women;Women;50m Butterfly;Individual;de Bruijn;Inge;NED;Europe;NED;Inge de Bruijn (NED);Gold
12716;2001;Women;Women;50m Butterfly;Individual;Alshammar;Therese;SWE;Europe;SWE;Therese Alshammar (SWE);Silver
12717;2001;Women;Women;50m Butterfly;Individual;Kammerling;Anna-Karin;SWE;Europe;SWE;Anna-Karin Kammerling (SWE);Bronze
12784;2001;Women;Women;100m Butterfly;Individual;Thomas;Petria;AUS;Oceania;AUS;Petria Thomas (AUS);Gold
12785;2001;Women;Women;100m Butterfly;Individual;Jedrzejczak;Otylia;POL;Europe;POL;Otylia Jedrzejczak (POL);Silver
12786;2001;Women;Women;100m Butterfly;Individual;Onishi;Junko;JPN;Asia;JPN;Junko Onishi (JPN);Bronze
12845;2001;Women;Women;200m Butterfly;Individual;Thomas;Petria;AUS;Oceania;AUS;Petria Thomas (AUS);Gold
12846;2001;Women;Women;200m Butterfly;Individual;Mehlhorn;Annika;GER;Europe;GER;Annika Mehlhorn (GER);Silver
12847;2001;Women;Women;200m Butterfly;Individual;Sandeno;Kaitlin;USA;America;USA;Kaitlin Sandeno (USA);Bronze
12899;2001;Women;Women;200m Medley;Individual;Bowen;Maggie;USA;America;USA;Maggie Bowen (USA);Gold
12900;2001;Women;Women;200m Medley;Individual;Klochkova;Yana;UKR;Europe;UKR;Yana Klochkova (UKR);Silver
12901;2001;Women;Women;200m Medley;Individual;Qi;Hui;CHN;Asia;CHN;Hui Qi (CHN);Bronze
12958;2001;Women;Women;400m Medley;Individual;Klochkova;Yana;UKR;Europe;UKR;Yana Klochkova (UKR);Gold
12959;2001;Women;Women;400m Medley;Individual;Bowen;Maggie;USA;America;USA;Maggie Bowen (USA);Silver
12960;2001;Women;Women;400m Medley;Individual;Coada-Caslaru;Beatrice;ROU;Europe;ROU;Beatrice Coada-Caslaru (ROU);Bronze
12988;2001;Women;Women;4 x 100m Freestyle;Relay;Dallmann;Petra;GER;Europe;GER;Petra Dallmann (GER);Gold
12989;2001;Women;Women;4 x 100m Freestyle;Relay;Buschschulte;Antje;GER;Europe;GER;Antje Buschschulte (GER);Gold
12990;2001;Women;Women;4 x 100m Freestyle;Relay;Meissner;Katrin;GER;Europe;GER;Katrin Meissner (GER);Gold
12991;2001;Women;Women;4 x 100m Freestyle;Relay;Voelker;Sandra;GER;Europe;GER;Sandra Voelker (GER);Gold
12992;2001;Women;Women;4 x 100m Freestyle;Relay;Lanne;Colleen;USA;America;USA;Colleen Lanne (USA);Silver
12993;2001;Women;Women;4 x 100m Freestyle;Relay;Phenix;Erin;USA;America;USA;Erin Phenix (USA);Silver
12994;2001;Women;Women;4 x 100m Freestyle;Relay;Correia;Maritza;USA;America;USA;Maritza Correia (USA);Silver
12995;2001;Women;Women;4 x 100m Freestyle;Relay;Shealy;Courtney;USA;America;USA;Courtney Shealy (USA);Silver
12996;2001;Women;Women;4 x 100m Freestyle;Relay;Sheppard;Alison;GBR;Europe;GBR;Alison Sheppard (GBR);Silver
12997;2001;Women;Women;4 x 100m Freestyle;Relay;Marshall;Melanie;GBR;Europe;GBR;Melanie Marshall (GBR);Silver
12998;2001;Women;Women;4 x 100m Freestyle;Relay;Brett;Rosalind;GBR;Europe;GBR;Rosalind Brett (GBR);Silver
12999;2001;Women;Women;4 x 100m Freestyle;Relay;Pickering;Karen;GBR;Europe;GBR;Karen Pickering (GBR);Silver
13023;2001;Women;Women;4 x 100m Freestyle;Relay;Freitag;Meike;GER;Europe;GER;Meike Freitag (GER);Gold
13024;2001;Women;Women;4 x 100m Freestyle;Relay;Spatz-Stone;Tammie;USA;America;USA;Tammie Spatz-Stone (USA);Silver
13025;2001;Women;Women;4 x 100m Freestyle;Relay;Williams;Stefanie;USA;America;USA;Stefanie Williams (USA);Silver
13072;2001;Women;Women;4 x 200m Freestyle;Relay;Coughlin;Natalie;USA;America;USA;Natalie Coughlin (USA);Gold
13073;2001;Women;Women;4 x 200m Freestyle;Relay;Teuscher;Cristina;USA;America;USA;Cristina Teuscher (USA);Gold
13074;2001;Women;Women;4 x 200m Freestyle;Relay;Hardt;Julie;USA;America;USA;Julie Hardt (USA);Gold
13075;2001;Women;Women;4 x 200m Freestyle;Relay;Munz;Diana;USA;America;USA;Diana Munz (USA);Gold
13076;2001;Women;Women;4 x 200m Freestyle;Relay;Jackson;Nicola;GBR;Europe;GBR;Nicola Jackson (GBR);Gold
13077;2001;Women;Women;4 x 200m Freestyle;Relay;Belton;Janine;GBR;Europe;GBR;Janine Belton (GBR);Gold
13078;2001;Women;Women;4 x 200m Freestyle;Relay;Legg;Karen;GBR;Europe;GBR;Karen Legg (GBR);Gold
13079;2001;Women;Women;4 x 200m Freestyle;Relay;Pickering;Karen;GBR;Europe;GBR;Karen Pickering (GBR);Gold
13080;2001;Women;Women;4 x 200m Freestyle;Relay;Szalai;Silvia;GER;Europe;GER;Silvia Szalai (GER);Silver
13081;2001;Women;Women;4 x 200m Freestyle;Relay;Harstick;Sara;GER;Europe;GER;Sara Harstick (GER);Silver
13082;2001;Women;Women;4 x 200m Freestyle;Relay;Stockbauer;Hannah;GER;Europe;GER;Hannah Stockbauer (GER);Silver
13083;2001;Women;Women;4 x 200m Freestyle;Relay;Freitag;Meike;GER;Europe;GER;Meike Freitag (GER);Silver
13084;2001;Women;Women;4 x 200m Freestyle;Relay;Mita;Maki;JPN;Asia;JPN;Maki Mita (JPN);Bronze
13085;2001;Women;Women;4 x 200m Freestyle;Relay;Hagiwara;Tomoko;JPN;Asia;JPN;Tomoko Hagiwara (JPN);Bronze
13086;2001;Women;Women;4 x 200m Freestyle;Relay;Nagai;Tomoko;JPN;Asia;JPN;Tomoko Nagai (JPN);Bronze
13087;2001;Women;Women;4 x 200m Freestyle;Relay;Yamanoi;Eri;JPN;Asia;JPN;Eri Yamanoi (JPN);Bronze
13113;2001;Women;Women;4 x 200m Freestyle;Relay;Ries;Alessa;GER;Europe;GER;Alessa Ries (GER);Silver
13116;2001;Women;Women;4 x 200m Freestyle;Relay;Ripple-Johnson;Shelly;USA;America;USA;Shelly Ripple-Johnson (USA);Gold
13117;2001;Women;Women;4 x 200m Freestyle;Relay;Lanne;Colleen;USA;America;USA;Colleen Lanne (USA);Gold
13119;2001;Women;Women;4 x 200m Freestyle;Relay;Correia;Maritza;USA;America;USA;Maritza Correia (USA);Gold
13156;2001;Women;Women;4 x 100m Medley;Relay;Calub;Dyana;AUS;Oceania;AUS;Dyana Calub (AUS);Gold
13157;2001;Women;Women;4 x 100m Medley;Relay;Jones;Leisel;AUS;Oceania;AUS;Leisel Jones (AUS);Gold
13158;2001;Women;Women;4 x 100m Medley;Relay;Thomas;Petria;AUS;Oceania;AUS;Petria Thomas (AUS);Gold
13159;2001;Women;Women;4 x 100m Medley;Relay;Ryan;Sarah;AUS;Oceania;AUS;Sarah Ryan (AUS);Gold
13160;2001;Women;Women;4 x 100m Medley;Relay;Coughlin;Natalie;USA;America;USA;Natalie Coughlin (USA);Silver
13161;2001;Women;Women;4 x 100m Medley;Relay;Jendrick;Megan;USA;America;USA;Megan Jendrick (USA);Silver
13162;2001;Women;Women;4 x 100m Medley;Relay;Descenza/Mohler;Mary;USA;America;USA;Mary Descenza/Mohler (USA);Silver
13163;2001;Women;Women;4 x 100m Medley;Relay;Phenix;Erin;USA;America;USA;Erin Phenix (USA);Silver
13164;2001;Women;Women;4 x 100m Medley;Relay;Zhan;Shu;CHN;Asia;CHN;Shu Zhan (CHN);Bronze
13165;2001;Women;Women;4 x 100m Medley;Relay;Luo;Xuejuan;CHN;Asia;CHN;Xuejuan Luo (CHN);Bronze
13166;2001;Women;Women;4 x 100m Medley;Relay;Ruan;Yi;CHN;Asia;CHN;Yi Ruan (CHN);Bronze
13167;2001;Women;Women;4 x 100m Medley;Relay;Xu;Yanwei;CHN;Asia;CHN;Yanwei Xu (CHN);Bronze
13192;2001;Women;Women;4 x 100m Medley;Relay;Shealy;Courtney;USA;America;USA;Courtney Shealy (USA);Silver
13194;2001;Women;Women;4 x 100m Medley;Relay;Ripple-Johnson;Shelly;USA;America;USA;Shelly Ripple-Johnson (USA);Silver
13195;2001;Women;Women;4 x 100m Medley;Relay;Correia;Maritza;USA;America;USA;Maritza Correia (USA);Silver
13200;2001;Women;Women;4 x 100m Medley;Relay;Stoney;Clementine;AUS;Oceania;AUS;Clementine Stoney (AUS);Gold
13201;2001;Women;Women;4 x 100m Medley;Relay;White;Tarnee;AUS;Oceania;AUS;Tarnee White (AUS);Gold
13203;2001;Women;Women;4 x 100m Medley;Relay;Graham;Elka;AUS;Oceania;AUS;Elka Graham (AUS);Gold
13256;2001;Men;Men;50m Freestyle;Individual;Ervin;Anthony;USA;America;USA;Anthony Ervin (USA);Gold
13257;2001;Men;Men;50m Freestyle;Individual;van den Hoogenband;Pieter;NED;Europe;NED;Pieter van den Hoogenband (NED);Silver
13258;2001;Men;Men;50m Freestyle;Individual;Schoeman;Roland;RSA;Africa;RSA;Roland Schoeman (RSA);Bronze
13259;2001;Men;Men;50m Freestyle;Individual;Yamanoi;Tomohiro;JPN;Asia;JPN;Tomohiro Yamanoi (JPN);Bronze
13371;2001;Men;Men;50m Breaststroke;Individual;Lisogor;Oleg;UKR;Europe;UKR;Oleg Lisogor (UKR);Gold
13372;2001;Men;Men;50m Breaststroke;Individual;Sludnov;Roman;RUS;Europe;RUS;Roman Sludnov (RUS);Silver
13373;2001;Men;Men;50m Breaststroke;Individual;Fioravanti;Domenico;ITA;Europe;ITA;Domenico Fioravanti (ITA);Bronze
13453;2001;Men;Men;100m Breaststroke;Individual;Sludnov;Roman;RUS;Europe;RUS;Roman Sludnov (RUS);Gold
13454;2001;Men;Men;100m Breaststroke;Individual;Fioravanti;Domenico;ITA;Europe;ITA;Domenico Fioravanti (ITA);Silver
13455;2001;Men;Men;100m Breaststroke;Individual;Moses;Ed;USA;America;USA;Ed Moses (USA);Bronze
13539;2001;Men;Men;200m Breaststroke;Individual;Hansen;Brendan;USA;America;USA;Brendan Hansen (USA);Gold
13540;2001;Men;Men;200m Breaststroke;Individual;Podoprigora;Maxim;AUT;Europe;AUT;Maxim Podoprigora (AUT);Silver
13541;2001;Men;Men;200m Breaststroke;Individual;Kitajima;Kosuke;JPN;Asia;JPN;Kosuke Kitajima (JPN);Bronze
13603;2001;Men;Men;50m Butterfly;Individual;Huegill;Geoff;AUS;Oceania;AUS;Geoff Huegill (AUS);Gold
13604;2001;Men;Men;50m Butterfly;Individual;Froelander;Lars;SWE;Europe;SWE;Lars Froelander (SWE);Silver
13605;2001;Men;Men;50m Butterfly;Individual;Foster;Mark;GBR;Europe;GBR;Mark Foster (GBR);Bronze
13709;2001;Men;Men;100m Butterfly;Individual;Froelander;Lars;SWE;Europe;SWE;Lars Froelander (SWE);Gold
13710;2001;Men;Men;100m Butterfly;Individual;Crocker;Ian;USA;America;USA;Ian Crocker (USA);Silver
13711;2001;Men;Men;100m Butterfly;Individual;Huegill;Geoff;AUS;Oceania;AUS;Geoff Huegill (AUS);Bronze
13807;2001;Men;Men;200m Butterfly;Individual;Phelps;Michael;USA;America;USA;Michael Phelps (USA);Gold
13808;2001;Men;Men;200m Butterfly;Individual;Malchow;Tom;USA;America;USA;Tom Malchow (USA);Silver
13809;2001;Men;Men;200m Butterfly;Individual;Polyakov;Anatoly;RUS;Europe;RUS;Anatoly Polyakov (RUS);Bronze
13871;2001;Men;Men;200m Medley;Individual;Rosolino;Massimiliano;ITA;Europe;ITA;Massimiliano Rosolino (ITA);Gold
13872;2001;Men;Men;200m Medley;Individual;Wilkens;Tom;USA;America;USA;Tom Wilkens (USA);Silver
13873;2001;Men;Men;200m Medley;Individual;Norris;Justin;AUS;Oceania;AUS;Justin Norris (AUS);Bronze
13939;2001;Men;Men;400m Medley;Individual;Boggiatto;Alessio;ITA;Europe;ITA;Alessio Boggiatto (ITA);Gold
13940;2001;Men;Men;400m Medley;Individual;Vendt;Erik;USA;America;USA;Erik Vendt (USA);Silver
13941;2001;Men;Men;400m Medley;Individual;Wilkens;Tom;USA;America;USA;Tom Wilkens (USA);Bronze
13978;2001;Men;Men;4 x 100m Freestyle;Relay;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Gold
13979;2001;Men;Men;4 x 100m Freestyle;Relay;Callus;Ashley;AUS;Oceania;AUS;Ashley Callus (AUS);Gold
13980;2001;Men;Men;4 x 100m Freestyle;Relay;Pearson;Todd;AUS;Oceania;AUS;Todd Pearson (AUS);Gold
13981;2001;Men;Men;4 x 100m Freestyle;Relay;Thorpe;Ian;AUS;Oceania;AUS;Ian Thorpe (AUS);Gold
13982;2001;Men;Men;4 x 100m Freestyle;Relay;Veens;Mark;NED;Europe;NED;Mark Veens (NED);Silver
13983;2001;Men;Men;4 x 100m Freestyle;Relay;Kenkhuis;Johan;NED;Europe;NED;Johan Kenkhuis (NED);Silver
13984;2001;Men;Men;4 x 100m Freestyle;Relay;Zwering;Klaas-Erik;NED;Europe;NED;Klaas-Erik Zwering (NED);Silver
13985;2001;Men;Men;4 x 100m Freestyle;Relay;van den Hoogenband;Pieter;NED;Europe;NED;Pieter van den Hoogenband (NED);Silver
13986;2001;Men;Men;4 x 100m Freestyle;Relay;Herbst;Stefan;GER;Europe;GER;Stefan Herbst (GER);Bronze
13987;2001;Men;Men;4 x 100m Freestyle;Relay;Spanneberg;Torsten;GER;Europe;GER;Torsten Spanneberg (GER);Bronze
13988;2001;Men;Men;4 x 100m Freestyle;Relay;Conrad;Lars;GER;Europe;GER;Lars Conrad (GER);Bronze
13989;2001;Men;Men;4 x 100m Freestyle;Relay;Lodziewski;Sven;GER;Europe;GDR, GER;Sven Lodziewski (GDR, GER);Bronze
14015;2001;Men;Men;4 x 100m Freestyle;Relay;Jenkins;David;AUS;Oceania;AUS;David Jenkins (AUS);Gold
14016;2001;Men;Men;4 x 100m Freestyle;Relay;Pine;Adam;AUS;Oceania;AUS;Adam Pine (AUS);Gold
14019;2001;Men;Men;4 x 100m Freestyle;Relay;Holst;Ewout;NED;Europe;NED;Ewout Holst (NED);Silver
14078;2001;Men;Men;100m Freestyle;Individual;Ervin;Anthony;USA;America;USA;Anthony Ervin (USA);Gold
14079;2001;Men;Men;100m Freestyle;Individual;van den Hoogenband;Pieter;NED;Europe;NED;Pieter van den Hoogenband (NED);Silver
14080;2001;Men;Men;100m Freestyle;Individual;Froelander;Lars;SWE;Europe;SWE;Lars Froelander (SWE);Bronze
14190;2001;Men;Men;4 x 200m Freestyle;Relay;Hackett;Grant;AUS;Oceania;AUS;Grant Hackett (AUS);Gold
14191;2001;Men;Men;4 x 200m Freestyle;Relay;Klim;Michael;AUS;Oceania;AUS;Michael Klim (AUS);Gold
14192;2001;Men;Men;4 x 200m Freestyle;Relay;Kirby;William;AUS;Oceania;AUS;William Kirby (AUS);Gold
14193;2001;Men;Men;4 x 200m Freestyle;Relay;Thorpe;Ian;AUS;Oceania;AUS;Ian Thorpe (AUS);Gold
14194;2001;Men;Men;4 x 200m Freestyle;Relay;Brembilla;Emiliano;ITA;Europe;ITA;Emiliano Brembilla (ITA);Silver
14195;2001;Men;Men;4 x 200m Freestyle;Relay;Pelliciari;Matteo;ITA;Europe;ITA;Matteo Pelliciari (ITA);Silver
14196;2001;Men;Men;4 x 200m Freestyle;Relay;Beccari;Andrea;ITA;Europe;ITA;Andrea Beccari (ITA);Silver
14197;2001;Men;Men;4 x 200m Freestyle;Relay;Rosolino;Massimiliano;ITA;Europe;ITA;Massimiliano Rosolino (ITA);Silver
14198;2001;Men;Men;4 x 200m Freestyle;Relay;Goldblatt;Scott;USA;America;USA;Scott Goldblatt (USA);Bronze
14199;2001;Men;Men;4 x 200m Freestyle;Relay;Dusing;Nate;USA;America;USA;Nate Dusing (USA);Bronze
14200;2001;Men;Men;4 x 200m Freestyle;Relay;Carvin;Chad;USA;America;USA;Chad Carvin (USA);Bronze
14201;2001;Men;Men;4 x 200m Freestyle;Relay;Keller;Klete;USA;America;USA;Klete Keller (USA);Bronze
14223;2001;Men;Men;4 x 200m Freestyle;Relay;Schryver;Jay;USA;America;USA;Jay Schryver (USA);Bronze
14224;2001;Men;Men;4 x 200m Freestyle;Relay;Rauch;Jamie;USA;America;USA;Jamie Rauch (USA);Bronze
14230;2001;Men;Men;4 x 200m Freestyle;Relay;Pearson;Todd;AUS;Oceania;AUS;Todd Pearson (AUS);Gold
14231;2001;Men;Men;4 x 200m Freestyle;Relay;Matkovich;Antony;AUS;Oceania;AUS;Antony Matkovich (AUS);Gold
